what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318426892360
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318426896598
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318426896672
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1318426896678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318426904128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318428694236
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318428695053
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318428697898
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318428698422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318428712035
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318428712804
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318428720139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318428726554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318428792762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318429155216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434001444
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1318434001475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434001829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434003246
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434006123
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434019677
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318434033911
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434034121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434049222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318434061438
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434091842
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434111579
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434111639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434114685
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434116318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434118993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434121777
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318434121818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434135908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434136666
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434138247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434146831
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434147806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318434153684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434155213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434176801
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434187419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434195330
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434208866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434208878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434208944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434234495
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434241269
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434242377
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434282696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434284495
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318434296120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434305428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318434313459
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434314870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318434339922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434342593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434355371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434357304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434358638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434360775
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434373213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318434399485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434401484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434422539
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434425172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434674847
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318434678809
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318434678982
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434681926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434685012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434693120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434697466
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434700212
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434700372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434704549
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434704650
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318434711997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318434712252
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434716895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434717018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434720209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434720300
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434752444
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434752551
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318434754495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434761404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434761519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318434762891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434767668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434768237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434779900
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434786116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434794054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434966340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434981369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434985896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318434993409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434996071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318434996182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435001691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435001759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435035012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435050278
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318435072263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318435074658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318435075759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1318435088652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318435094320
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318435097006
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318435104810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318435106645
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435110796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435112085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435112483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435135840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318435141626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435180580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435180663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435188908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435189054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435201296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435219738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318435220864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318435226363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318435230485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435236476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318435236628
